2.659e+10,4.91,25.89,0.008742,0.1252,-2.506,0.01874,0.01748,0.01621,-0.3557
3.071e+10,5.027,28.77,0.008702,0.1382,-2.118,0.01627,0.01509,0.01418,-0.3398
3.201e+10,5.279,30.52,0.009205,0.1364,-2.392,0.01753,0.01628,0.01514,-0.36
3.014e+10,4.617,27.62,0.008674,0.1247,-2.425,0.01728,0.01556,0.01488,-0.3727
3.215e+10,4.511,24.77,0.00949,0.1512,-2.246,0.01234,0.01144,0.01091,-0.3061
3.632e+10,5.244,20.57,0.008916,0.1332,-2.007,0.02019,0.01855,0.01756,-0.345
3.626e+10,4.584,26.8,0.01037,0.1649,-2.393,0.01081,0.00988,0.009191,-0.4005
2.637e+10,3.848,26.18,0.009349,0.1485,-2.523,0.009767,0.009182,0.008629,-0.3044
3.078e+10,4.931,30.12,0.008032,0.1738,-2.329,0.01073,0.01002,0.009249,-0.3637
3.117e+10,4.766,25.35,0.01002,0.1426,-2.332,0.01475,0.01356,0.01279,-0.353
3.298e+10,3.884,21.79,0.008712,0.1765,-2.013,0.007609,0.007077,0.00693,-0.2338
2.878e+10,3.864,27.85,0.01067,0.1286,-2.03,0.01253,0.01148,0.0108,-0.3667
3.049e+10,5.23,24.1,0.008303,0.1784,-2.419,0.01184,0.01095,0.01029,-0.3461
3.024e+10,3.671,20.79,0.01055,0.1418,-1.801,0.01037,0.009473,0.009015,-0.3473
2.946e+10,3.709,23.01,0.00827,0.1428,-2.216,0.01005,0.009668,0.008975,-0.2739
3.731e+10,4.953,26.56,0.009848,0.1311,-2.439,0.01765,0.01635,0.01529,-0.3533
3.311e+10,4.97,29.91,0.009145,0.1652,-2.169,0.01185,0.01075,0.01037,-0.3346
3.781e+10,4.778,28.44,0.009532,0.1568,-2.421,0.01219,0.01133,0.01064,-0.3347
2.706e+10,3.844,27.17,0.008502,0.1427,-1.864,0.01019,0.009768,0.009271,-0.2313
2.951e+10,4.619,29.75,0.01012,0.1575,-2.534,0.01142,0.01071,0.01013,-0.2964
3.043e+10,4.249,29.48,0.007942,0.1527,-1.876,0.01045,0.01008,0.009336,-0.2747
2.968e+10,5.004,21.66,0.009891,0.1431,-2.469,0.01648,0.01516,0.01409,-0.3863
2.774e+10,4.809,22.17,0.01114,0.1306,-1.913,0.01804,0.01648,0.01547,-0.3812
2.737e+10,4.105,28.98,0.007824,0.1744,-2.248,0.007997,0.007619,0.007277,-0.2323
3.003e+10,3.806,26.75,0.0108,0.1633,-2.293,0.008054,0.007609,0.00697,-0.353
3.032e+10,4.558,28.67,0.008962,0.1551,-1.798,0.01163,0.011,0.01028,-0.3026
2.845e+10,4.981,21.27,0.007741,0.1719,-2.556,0.01208,0.01124,0.01078,-0.2831
2.928e+10,4.208,24.26,0.01074,0.1631,-1.769,0.009755,0.008991,0.008482,-0.3459
3.537e+10,4.48,26.34,0.01012,0.1261,-1.887,0.01648,0.01519,0.01408,-0.3871
3.431e+10,4.058,21.96,0.0101,0.1514,-1.921,0.0108,0.009988,0.009404,-0.3424
3.325e+10,4.342,30.21,0.007447,0.1303,-2.455,0.01426,0.01316,0.01253,-0.3212
2.903e+10,5.335,26.75,0.008664,0.1424,-2.465,0.01732,0.0159,0.01454,-0.4296
3.301e+10,5.258,27.08,0.01063,0.1291,-2.061,0.01984,0.01803,0.01664,-0.4343
2.825e+10,4.847,25.19,0.009153,0.1509,-2.443,0.01355,0.01259,0.01183,-0.3332
3.779e+10,3.762,26,0.01112,0.1769,-2.509,0.006845,0.006698,0.006294,-0.2031
2.99e+10,4.006,29.68,0.008333,0.1665,-1.811,0.008363,0.007943,0.007446,-0.2841
3.41e+10,4.617,26.39,0.01053,0.1434,-1.821,0.01365,0.01276,0.01154,-0.4109
3.585e+10,3.808,30.36,0.00816,0.173,-2.155,0.007197,0.007063,0.006317,-0.3126
3.115e+10,3.985,26.85,0.007875,0.1675,-2.359,0.00825,0.00797,0.0075,-0.2322
3.157e+10,4.084,23.28,0.008156,0.1609,-2.018,0.009625,0.009029,0.008578,-0.284
3.328e+10,3.783,26.5,0.008021,0.1408,-1.848,0.01041,0.009591,0.009363,-0.2662
3.205e+10,5.366,23,0.01058,0.1629,-2.006,0.01482,0.01357,0.01252,-0.4147
2.695e+10,4.301,30.35,0.007755,0.1263,-1.952,0.01462,0.01397,0.01284,-0.3159
2.7e+10,3.995,23.3,0.00747,0.1476,-2.522,0.01058,0.01022,0.009491,-0.2638
3.107e+10,5.268,27.21,0.01091,0.139,-2.517,0.01762,0.01604,0.01532,-0.3486
3.281e+10,3.82,30.81,0.01092,0.1544,-2.535,0.008865,0.007903,0.007803,-0.322
3.493e+10,4.964,25.16,0.00785,0.1277,-2.166,0.01852,0.01743,0.01602,-0.3539
2.742e+10,4.288,25.61,0.008885,0.1641,-2.449,0.009962,0.009015,0.008579,-0.3716
3.325e+10,5.315,25.34,0.009527,0.1522,-1.749,0.01559,0.01436,0.01356,-0.3462
3.06e+10,4.952,22.14,0.01079,0.1544,-2.326,0.01421,0.01327,0.01205,-0.4029
3.746e+10,4.218,21.63,0.0108,0.1686,-1.825,0.009458,0.008611,0.008436,-0.2871
3.696e+10,5.173,28.5,0.0105,0.1657,-2.173,0.0129,0.01174,0.01082,-0.4332
3.362e+10,3.932,22.83,0.008609,0.1775,-2.386,0.007719,0.007201,0.006768,-0.3237
2.608e+10,4.138,26.68,0.009877,0.1319,-1.818,0.0133,0.0123,0.01144,-0.371
2.687e+10,3.827,23.73,0.0108,0.1393,-2.227,0.01088,0.01009,0.009631,-0.3029
3.212e+10,4.578,23.61,0.009166,0.1682,-2.453,0.01087,0.01011,0.009119,-0.4292
3.038e+10,3.938,21.44,0.007884,0.1501,-2.033,0.01039,0.009837,0.009237,-0.2884
2.954e+10,5.055,24.24,0.00986,0.1309,-1.882,0.01874,0.0173,0.01611,-0.3736
3.56e+10,4.98,23.13,0.009654,0.1452,-1.849,0.01571,0.0145,0.01348,-0.376
2.821e+10,4.311,26.97,0.01082,0.1477,-2.113,0.01157,0.01092,0.01019,-0.3101
2.994e+10,3.884,27.57,0.01115,0.1619,-2.146,0.008365,0.007965,0.007293,-0.334
3.726e+10,4.112,22.73,0.008335,0.1552,-1.998,0.01039,0.009948,0.009278,-0.2751
3.27e+10,4.976,26.04,0.01016,0.1689,-1.864,0.0119,0.01084,0.01018,-0.3879
3.285e+10,4.794,30.06,0.01092,0.1657,-2.092,0.01133,0.01019,0.009672,-0.3924
3.487e+10,4.684,26,0.008687,0.1556,-2.104,0.01235,0.0112,0.01063,-0.373
3.306e+10,4.858,22.56,0.01098,0.1493,-1.938,0.01485,0.01336,0.01242,-0.4418
3.275e+10,4.257,24.35,0.01052,0.1679,-1.838,0.009255,0.008978,0.008371,-0.2436
2.705e+10,3.824,28.03,0.007842,0.1721,-1.855,0.007518,0.00702,0.00658,-0.3281
3.394e+10,4.424,26.73,0.00876,0.1695,-1.861,0.009713,0.009229,0.008529,-0.3173
2.981e+10,4.698,30.73,0.01024,0.1544,-1.909,0.01213,0.01125,0.01023,-0.4183
2.821e+10,5.398,28.5,0.009427,0.1793,-2.457,0.01171,0.01107,0.01026,-0.323
2.643e+10,4.333,26.16,0.008114,0.1544,-2.379,0.01096,0.01024,0.009767,-0.2855
3.251e+10,5.399,25.06,0.01071,0.1207,-2.103,0.02372,0.02133,0.01983,-0.4427
3.445e+10,4.336,30.63,0.007488,0.1686,-2.415,0.009053,0.008772,0.008272,-0.2196
2.993e+10,4.195,26.81,0.008686,0.1691,-2.523,0.008983,0.00826,0.00782,-0.3431
2.812e+10,3.643,22.56,0.00859,0.1354,-2.454,0.01069,0.01003,0.009856,-0.2025
3.715e+10,5.083,27.7,0.009964,0.1503,-1.812,0.01483,0.01335,0.01276,-0.3747
3.066e+10,4.764,24.5,0.008885,0.1448,-2.2,0.01432,0.01344,0.01246,-0.3401
3.698e+10,4.925,22.62,0.009872,0.1735,-1.794,0.01149,0.01054,0.01013,-0.3126
2.989e+10,5.298,22.98,0.01014,0.1223,-2.12,0.02263,0.02094,0.01941,-0.3776
3.596e+10,4.203,26.69,0.007867,0.1585,-1.768,0.009993,0.009156,0.008772,-0.324
3.434e+10,5.112,22.56,0.008489,0.1605,-2.501,0.01371,0.01265,0.01201,-0.3279
2.751e+10,5.152,21.87,0.00952,0.1538,-2.043,0.01547,0.01413,0.01317,-0.3971
3.803e+10,5.04,21.03,0.009414,0.1711,-2.264,0.01244,0.01175,0.01115,-0.2683
3.495e+10,4.655,30.53,0.01044,0.1731,-2.328,0.009847,0.008888,0.008579,-0.3444
3.125e+10,4.527,26.33,0.00833,0.17,-2.386,0.01006,0.009378,0.008982,-0.2803
3.799e+10,4.163,25.02,0.009663,0.1506,-1.982,0.01093,0.01012,0.009525,-0.3392
2.746e+10,4.332,21.29,0.008278,0.1318,-2.049,0.01499,0.01403,0.01314,-0.3239
3.526e+10,5.037,21.42,0.008536,0.1415,-2.021,0.01704,0.01555,0.01522,-0.2834
3.249e+10,3.623,24.23,0.009158,0.1585,-1.987,0.008151,0.007526,0.00724,-0.2948
3.159e+10,4.472,23.9,0.008139,0.1461,-2.28,0.01299,0.0119,0.01121,-0.3645
3.264e+10,4.051,29.79,0.007502,0.1502,-2.152,0.00984,0.009464,0.008965,-0.2275
2.961e+10,4.179,30.15,0.01027,0.1443,-2.03,0.01131,0.01052,0.009916,-0.3234
2.996e+10,3.799,27.59,0.007572,0.1491,-2.177,0.009228,0.008968,0.008485,-0.2041
3.48e+10,3.75,23.49,0.008499,0.1754,-2.413,0.007195,0.006562,0.006409,-0.29
2.637e+10,4.15,25.12,0.008316,0.1743,-2.261,0.008313,0.007899,0.007792,-0.1622
2.671e+10,4.975,27.94,0.007705,0.1525,-2.478,0.01374,0.01267,0.01157,-0.4202
3.301e+10,4.505,24.94,0.009903,0.1556,-2.145,0.01155,0.01094,0.01025,-0.2938
3.047e+10,4.656,23.91,0.007464,0.1442,-2.289,0.01408,0.01327,0.01253,-0.2881
3.037e+10,4.763,30.79,0.01038,0.1759,-2.084,0.009825,0.009034,0.008596,-0.3313
3.773e+10,3.763,28.92,0.008147,0.1316,-2.071,0.01109,0.01059,0.01009,-0.2327
3.695e+10,5.339,28.1,0.01055,0.157,-2.186,0.01478,0.01364,0.01278,-0.3583
2.643e+10,4.839,23.05,0.008002,0.1527,-2.461,0.01391,0.01276,0.01184,-0.3964
3.459e+10,4.318,26.29,0.01075,0.166,-1.835,0.00976,0.009008,0.008674,-0.2935
3.762e+10,4.531,26.6,0.00819,0.1687,-2.282,0.01015,0.009422,0.008994,-0.2997
2.951e+10,4.924,21.82,0.01102,0.1346,-2.532,0.01772,0.01639,0.01539,-0.3473
2.725e+10,3.941,25.15,0.008743,0.1245,-1.988,0.01371,0.01282,0.01178,-0.3716
3.268e+10,3.652,20.96,0.01042,0.1479,-2.082,0.009387,0.008914,0.008406,-0.2707
